Time/us,Voltage/V
-558.0,-0.0208326
-557.4,-0.020011400000000002
-556.9,-0.0199043
-556.3,-0.020047099999999998
-555.7999999999998,-0.019797099999999998
-555.2,-0.020047099999999998
-554.6,-0.0200828
-554.1,-0.0206898
-553.5,-0.020796900000000004
-552.9999999999999,-0.0197257
-552.4,-0.020011400000000002
-551.8,-0.0191902
-551.3,-0.0195829
-550.7,-0.0194401
-550.1999999999999,-0.019868599999999997
-549.5999999999999,-0.019618599999999996
-549.0,-0.0201899
-548.5,-0.019404400000000002
-547.9,-0.019868599999999997
-547.4,-0.019797099999999998
-546.8,-0.019618599999999996
-546.2,-0.0196543
-545.7,-0.0204041
-545.1,-0.020297
-544.6,-0.0201185
-544.0,-0.020011400000000002
-543.4,-0.020047099999999998
-542.9,-0.0198329
-542.3,-0.01969
-541.8,-0.0195115
-541.2,-0.0201185
-540.5999999999999,-0.0203327
-540.1,-0.0195115
-539.5,-0.0205113
-539.0,-0.019797099999999998
-538.4,-0.01994
-537.8,-0.0197257
-537.3,-0.019868599999999997
-536.7,-0.0201542
-536.2,-0.01994
-535.6,-0.020011400000000002
-535.0,-0.019404400000000002
-534.5,-0.019475799999999998
-533.9,-0.0196543
-533.4,-0.019618599999999996
-532.8,-0.0199043
-532.2,-0.0199043
-531.7,-0.0199043
-531.1,-0.019333000000000003
-530.6,-0.0190473
-530.0,-0.0196543
-529.4,-0.019761400000000002
-528.9000000000001,-0.019868599999999997
-528.3000000000001,-0.0201185
-527.7999999999998,-0.0206898
-527.2,-0.0202613
-526.6,-0.01969
-526.1000000000001,-0.0198329
-525.5000000000001,-0.019761400000000002
-524.9999999999999,-0.0195829
-524.3999999999999,-0.0201542
-523.7999999999998,-0.019868599999999997
-523.3,-0.020047099999999998
-522.7000000000002,-0.0196543
-522.2,-0.019868599999999997
-521.6,-0.019797099999999998
-521.0,-0.0194401
-520.5,-0.019404400000000002
-519.9,-0.01994
-519.4,-0.019868599999999997
-518.8,-0.01969
-518.2,-0.019868599999999997
-517.7,-0.01969
-517.1,-0.020225599999999996
-516.6,-0.020297
-516.0,-0.019868599999999997
-515.4,-0.019404400000000002
-514.9,-0.019618599999999996
-514.3,-0.0195829
-513.8,-0.019797099999999998
-513.2,-0.020011400000000002
-512.6,-0.0196543
-512.1,-0.020011400000000002
-511.5,-0.01969
-511.0,-0.0202613
-510.4,-0.0204398
-509.80000000000007,-0.020475599999999997
-509.3,-0.020368400000000002
-508.7,-0.0195472
-508.20000000000005,-0.019761400000000002
-507.6,-0.0192616
-507.0,-0.0194401
-506.49999999999994,-0.020047099999999998
-505.8999999999999,-0.019333000000000003
-505.4,-0.019368700000000003
-504.80000000000007,-0.019083000000000003
-504.20000000000005,-0.0195115
-503.7,-0.019475799999999998
-503.09999999999997,-0.019154400000000002
-502.6,-0.018726
-502.0,-0.018797400000000002
-501.4,-0.0189402
-500.90000000000003,-0.0186546
-500.3,-0.0190473
-499.79999999999995,-0.0186903
-499.19999999999993,-0.018726
-498.6,-0.018261799999999998
-498.1000000000001,-0.018583199999999998
-497.50000000000006,-0.019083000000000003
-497.0,-0.018904499999999998
-496.4,-0.019118700000000002
-495.79999999999995,-0.019368700000000003
-495.3,-0.0195829
-494.7,-0.019333000000000003
-494.20000000000005,-0.018904499999999998
-493.6,-0.0186903
-493.0,-0.0188331
-492.50000000000006,-0.018297499999999998
-491.90000000000003,-0.018761700000000003
-491.4000000000001,-0.0186546
-490.79999999999995,-0.019118700000000002
-490.19999999999993,-0.0184403
-489.7,-0.019118700000000002
-489.1000000000001,-0.018297499999999998
-488.6000000000001,-0.018726
-488.0,-0.018511700000000002
-487.4,-0.0184403
-486.8999999999999,-0.0180833
-486.3,-0.0179762
-485.8,-0.018761700000000003
-485.2,-0.0189759
-484.6000000000001,-0.0195472
-484.1000000000001,-0.0190473
-483.50000000000006,-0.018726
-482.99999999999994,-0.018797400000000002
-482.4,-0.019118700000000002
-481.8,-0.019118700000000002
-481.3,-0.019083000000000003
-480.7,-0.019083000000000003
-480.2,-0.018904499999999998
-479.6,-0.018868799999999998
-479.0,-0.019154400000000002
-478.49999999999994,-0.0198329
-477.9,-0.0199757
-477.3999999999999,-0.0192259
-476.8,-0.0195115
-476.20000000000005,-0.0195472
-475.7,-0.0199757
-475.1,-0.020011400000000002
-474.59999999999997,-0.020011400000000002
-473.99999999999994,-0.01994
-473.4,-0.01994
-472.8999999999999,-0.0201542
-472.3,-0.0201542
-471.8,-0.020939700000000002
-471.2,-0.019868599999999997
-470.6,-0.019868599999999997
-470.09999999999997,-0.019618599999999996
-469.49999999999994,-0.019618599999999996
-469.0,-0.0197257
-468.4,-0.0198329
-467.8,-0.0201899
-467.30000000000007,-0.0203327
-466.7,-0.0200828
-466.19999999999993,-0.0199757
-465.6,-0.019404400000000002
-464.99999999999994,-0.0191902
-464.5,-0.019083000000000003
-463.9,-0.0196543
-463.4,-0.0199757
-462.79999999999995,-0.0201185
-462.19999999999993,-0.0200828
-461.69999999999993,-0.019868599999999997
-461.1,-0.01969
-460.6,-0.019404400000000002
-460.0,-0.019083000000000003
-459.4,-0.0186903
-458.9,-0.019618599999999996
-458.29999999999995,-0.019797099999999998
-457.8,-0.01994
-457.19999999999993,-0.0205113
-456.6,-0.020297
-456.1,-0.0201542
-455.5,-0.019404400000000002
-455.00000000000006,-0.019618599999999996
-454.4,-0.0199757
-453.79999999999995,-0.0199757
-453.3,-0.020796900000000004
-452.7,-0.021225400000000002
-452.2,-0.0209754
-451.6,-0.021154
-451.0,-0.020654099999999998
