Time/us,Current/uA
-562.0,0.48576899696048625
-561.52,0.7199817629179331
-561.04,0.7199817629179331
-560.5600000000001,0.6075592705167174
-560.0799999999999,0.5513465045592705
-559.6,0.6262978723404256
-559.12,0.588823708206687
-558.6400000000001,0.48576899696048625
-558.16,0.5045045592705167
-557.6800000000001,0.5981914893617022
-557.2,0.6356656534954408
-556.7199999999999,0.8043009118541034
-556.24,0.6637720364741642
-555.76,0.5981914893617022
-555.28,0.6637720364741642
-554.8,0.5326109422492402
-554.32,0.7199817629179331
-553.84,0.6450334346504558
-553.36,0.588823708206687
-552.88,0.8043009118541034
-552.4,0.9260911854103344
-551.92,0.7480881458966565
-551.4399999999999,0.8324072948328266
-550.96,0.77619452887538
-550.48,0.7387203647416414
-550.0,0.5700851063829787
-549.52,0.6169270516717326
-549.0400000000001,0.6544012158054712
-548.56,0.7106139817629179
-548.08,0.5981914893617022
-547.6,0.7106139817629179
-547.1199999999999,0.5607173252279635
-546.64,0.513872340425532
-546.16,0.4389240121580547
-545.6800000000001,0.6169270516717326
-545.1999999999999,0.6356656534954408
-544.72,0.6450334346504558
-544.24,0.4201884498480244
-543.76,0.4576626139817629
-543.28,0.6169270516717326
-542.8000000000001,0.5419787234042552
-542.32,0.5981914893617022
-541.8399999999999,0.49513677811550155
-541.36,0.5045045592705167
-540.88,0.5700851063829787
-540.4,0.6918784194528875
-539.92,0.44829179331306984
-539.44,0.6544012158054712
-538.96,0.588823708206687
-538.48,0.6637720364741642
-538.0,0.2796577507598784
-537.52,0.48576899696048625
-537.04,0.49513677811550155
-536.56,0.6169270516717326
-536.08,0.24218328267477202
-535.5999999999999,0.38271124620060787
-535.12,0.6825075987841945
-534.64,0.5981914893617022
-534.1600000000001,0.3639756838905775
-533.68,0.523243161094225
-533.2,0.6918784194528875
-532.72,0.4670303951367781
-532.24,0.30776291793313065
-531.76,0.3265015197568389
-531.28,0.30776291793313065
-530.8000000000001,0.38271124620060787
-530.3199999999999,0.6450334346504558
-529.84,0.2796577507598784
-529.36,0.3920820668693009
-528.88,0.6450334346504558
-528.4,0.6169270516717326
-527.9200000000001,0.5045045592705167
-527.44,0.5326109422492402
-526.9599999999999,0.7012462006079027
-526.48,0.579452887537994
-526.0,0.5607173252279635
-525.52,0.5326109422492402
-525.04,0.6918784194528875
-524.5600000000001,0.6731398176291793
-524.0799999999999,0.7106139817629179
-523.6,0.7106139817629179
-523.12,0.7668267477203647
-522.6400000000001,0.8136686930091186
-522.16,0.579452887537994
-521.68,0.6918784194528875
-521.2,0.6825075987841945
-520.7199999999999,0.77619452887538
-520.24,0.5513465045592705
-519.76,0.7480881458966565
-519.2800000000001,0.7574559270516716
-518.8,0.5981914893617022
-518.32,0.4576626139817629
-517.84,0.8511428571428572
-517.36,0.6918784194528875
-516.88,0.7106139817629179
-516.4,0.6544012158054712
-515.92,0.6637720364741642
-515.4399999999999,0.7855623100303952
-514.96,0.6450334346504558
-514.48,0.5326109422492402
-514.0,0.7199817629179331
-513.52,0.77619452887538
-513.0400000000001,0.6637720364741642
-512.56,0.513872340425532
-512.0799999999999,0.5513465045592705
-511.6,0.7480881458966565
-511.12,0.5981914893617022
-510.64,0.6169270516717326
-510.15999999999997,0.7106139817629179
-509.68,0.7199817629179331
-509.19999999999993,0.6450334346504558
-508.71999999999997,0.77619452887538
-508.24,0.7199817629179331
-507.76000000000005,0.7574559270516716
-507.28,0.5326109422492402
-506.8,0.7199817629179331
-506.32000000000005,0.9073556231003039
-505.84,0.5419787234042552
-505.36,0.588823708206687
-504.88000000000005,0.7574559270516716
-504.4,0.6450334346504558
-503.91999999999996,0.588823708206687
-503.44,0.6356656534954408
-502.96000000000004,0.77619452887538
-502.47999999999996,0.7574559270516716
-502.0,0.7855623100303952
-501.52000000000004,0.6356656534954408
-501.03999999999996,0.6262978723404256
-500.56,0.7387203647416414
-500.08000000000004,0.6169270516717326
-499.6,0.5513465045592705
-499.11999999999995,0.5981914893617022
-498.64,0.5981914893617022
-498.16,0.5607173252279635
-497.67999999999995,0.4670303951367781
-497.2,0.5419787234042552
-496.72,0.7012462006079027
-496.23999999999995,0.6544012158054712
-495.76,0.6918784194528875
-495.28000000000003,0.4670303951367781
-494.80000000000007,0.5326109422492402
-494.31999999999994,0.6918784194528875
-493.84,0.7387203647416414
-493.36,0.6450334346504558
-492.87999999999994,0.6825075987841945
-492.4,0.6825075987841945
-491.92,0.6356656534954408
-491.44000000000005,0.6918784194528875
-490.96,0.5981914893617022
-490.48,0.6075592705167174
-490.00000000000006,0.6544012158054712
-489.52,0.5513465045592705
-489.03999999999996,0.6356656534954408
-488.56,0.6450334346504558
-488.08000000000004,0.77619452887538
-487.59999999999997,0.579452887537994
-487.12,0.5607173252279635
-486.64000000000004,0.588823708206687
-486.16,0.6450334346504558
-485.68,0.5607173252279635
-485.20000000000005,0.588823708206687
-484.72,0.7012462006079027
-484.23999999999995,0.6637720364741642
-483.76,0.8043009118541034
-483.28,0.6825075987841945
-482.8,0.7480881458966565
-482.32,0.7293525835866261
-481.84,0.7199817629179331
-481.36,0.6918784194528875
-480.88,0.7480881458966565
-480.40000000000003,0.77619452887538
-479.92,0.7106139817629179
-479.44,0.6262978723404256
-478.96,0.77619452887538
-478.47999999999996,0.6918784194528875
-478.0,0.7012462006079027
-477.52,0.8043009118541034
-477.04,0.6075592705167174
-476.56,0.7199817629179331
-476.08,0.7949331306990882
-475.6,0.7199817629179331
-475.12,0.44829179331306984
-474.64000000000004,0.5513465045592705
-474.15999999999997,0.6356656534954408
-473.68,0.5326109422492402
-473.2,0.4201884498480244
-472.71999999999997,0.7012462006079027
-472.24,0.6356656534954408
-471.76,0.588823708206687
-471.28000000000003,0.47639817629179326
-470.8,0.5981914893617022
-470.32,0.5045045592705167
-469.84000000000003,0.588823708206687
-469.36,0.4108176291793313
-468.88,0.2796577507598784
-468.4,0.34523708206686926
-467.91999999999996,0.4201884498480244
-467.44,0.3639756838905775
-466.96,0.2609206686930091
-466.48,0.33586930091185413
-466.0,0.3733434650455927
-465.52000000000004,0.4014498480243161
-465.04,0.20470881458966564
-464.56,0.34523708206686926
-464.08,0.47639817629179326
-463.59999999999997,0.6731398176291793
-463.12,0.579452887537994
-462.64,0.5045045592705167
-462.15999999999997,0.6825075987841945
-461.68,0.7012462006079027
-461.2,0.5700851063829787
-460.72,0.5513465045592705
-460.24,0.6544012158054712
-459.76000000000005,0.6450334346504558
-459.28000000000003,0.6356656534954408
-458.79999999999995,0.6637720364741642
-458.32,0.6262978723404256
-457.84,0.7480881458966565
-457.36,0.5981914893617022
-456.88,0.7293525835866261
-456.4,0.7106139817629179
-455.92,0.523243161094225
-455.44,0.4201884498480244
-454.96000000000004,0.513872340425532
-454.48,0.579452887537994
-454.0,0.5981914893617022
-453.52,0.5326109422492402
-453.03999999999996,0.48576899696048625
-452.56,0.513872340425532
-452.08,0.6918784194528875
-451.6,0.48576899696048625
-451.12,0.44829179331306984
-450.64,0.5607173252279635
-450.16,0.5045045592705167
-449.68,0.6637720364741642
-449.2,0.49513677811550155
-448.71999999999997,0.5513465045592705
-448.24,0.7012462006079027
-447.76,0.5513465045592705
-447.28,0.4576626139817629
-446.8,0.33586930091185413
-446.32,0.5607173252279635
-445.84000000000003,0.5045045592705167
-445.36,0.4014498480243161
-444.88,0.4670303951367781
-444.40000000000003,0.588823708206687
-443.91999999999996,0.48576899696048625
-443.44,0.579452887537994
-442.96,0.5045045592705167
-442.48,0.3546079027355623
-442.0,0.588823708206687
-441.52,0.523243161094225
-441.04,0.48576899696048625
-440.56,0.4670303951367781
-440.08000000000004,0.77619452887538
-439.6,0.6918784194528875
-439.12,0.6262978723404256
-438.64,0.588823708206687
-438.15999999999997,0.44829179331306984
-437.68,0.513872340425532
-437.2,0.588823708206687
-436.71999999999997,0.6731398176291793
-436.24,0.7480881458966565
-435.76,0.6825075987841945
-435.28000000000003,0.7199817629179331
-434.8,0.6075592705167174
-434.32000000000005,0.588823708206687
-433.84,0.6637720364741642
-433.35999999999996,0.7199817629179331
-432.88,0.513872340425532
-432.4,0.7387203647416414
-431.92,0.7199817629179331
-431.44,0.77619452887538
-430.96,0.7949331306990882
-430.48,0.7668267477203647
-430.0,0.47639817629179326
-429.52000000000004,0.6450334346504558
-429.04,0.6544012158054712
-428.56,0.44829179331306984
-428.08,0.5607173252279635
-427.59999999999997,0.7293525835866261
-427.12,0.6075592705167174
-426.64,0.588823708206687
-426.16,0.7480881458966565
-425.68,0.5419787234042552
-425.2,0.7106139817629179
-424.72,0.7574559270516716
-424.24,0.7106139817629179
-423.76,0.6825075987841945
-423.28,0.7855623100303952
-422.8,0.6731398176291793
-422.32,0.7574559270516716
-421.84,0.7855623100303952
-421.36,0.7106139817629179
-420.88,0.7199817629179331
-420.40000000000003,0.6825075987841945
-419.92,0.7106139817629179
-419.44,0.6731398176291793
-418.96000000000004,0.5607173252279635
-418.47999999999996,0.6169270516717326
-418.0,0.5419787234042552
-417.52,0.6825075987841945
-417.04,0.6544012158054712
-416.56,0.588823708206687
-416.08,0.6262978723404256
-415.6,0.6637720364741642
-415.12,0.7012462006079027
-414.64000000000004,0.6450334346504558
-414.16,0.7480881458966565
-413.67999999999995,0.8792492401215805
-413.2,0.8230364741641337
-412.71999999999997,0.6731398176291793
-412.24,0.77619452887538
-411.76,0.8698814589665653
-411.28,0.8043009118541034
-410.8,0.6356656534954408
-410.32,0.5981914893617022
-409.84000000000003,0.6637720364741642
-409.36,0.6731398176291793
-408.88,0.579452887537994
-408.4,0.47639817629179326
-407.91999999999996,0.579452887537994
-407.44,0.6262978723404256
-406.96,0.6450334346504558
-406.48,0.4108176291793313
-406.0,0.42955623100303947
-405.52,0.6169270516717326
-405.04,0.7668267477203647
-404.56,0.47639817629179326
-404.08000000000004,0.5700851063829787
-403.59999999999997,0.6169270516717326
-403.12,0.6825075987841945
-402.64,0.6262978723404256
-402.15999999999997,0.6262978723404256
-401.68,0.7480881458966565
-401.2,0.7668267477203647
-400.72,0.6825075987841945
-400.24,0.5513465045592705
-399.76,0.6637720364741642
-399.28000000000003,0.579452887537994
-398.8,0.6356656534954408
-398.32,0.5700851063829787
-397.84,0.7293525835866261
-397.36,0.588823708206687
-396.88,0.7012462006079027
-396.4,0.6637720364741642
-395.92,0.6544012158054712
-395.44,0.4389240121580547
-394.96000000000004,0.579452887537994
-394.48,0.3733434650455927
-394.0,0.4108176291793313
-393.52,0.4670303951367781
-393.03999999999996,0.4389240121580547
-392.56,0.47639817629179326
-392.08,0.4389240121580547
-391.6,0.49513677811550155
-391.12,0.30776291793313065
-390.64,0.30776291793313065
-390.16,0.3733434650455927
-389.68,0.5419787234042552
-389.20000000000005,0.588823708206687
-388.72,0.6918784194528875
-388.23999999999995,0.5513465045592705
-387.76,0.6169270516717326
-387.28,0.7668267477203647
-386.8,0.7387203647416414
-386.32,0.5326109422492402
-385.84,0.7012462006079027
-385.36,0.7387203647416414
-384.88,0.7387203647416414
-384.40000000000003,0.588823708206687
-383.92,0.5981914893617022
-383.44,0.5513465045592705
-382.96,0.5045045592705167
-382.47999999999996,0.5607173252279635
-382.0,0.4389240121580547
-381.52,0.6169270516717326
-381.04,0.49513677811550155
-380.56,0.513872340425532
-380.08,0.5326109422492402
-379.6,0.5419787234042552
-379.12,0.7668267477203647
-378.64000000000004,0.513872340425532
-378.15999999999997,0.30776291793313065
-377.68,0.4670303951367781
-377.2,0.5419787234042552
-376.71999999999997,0.6450334346504558
-376.24,0.5607173252279635
-375.76,0.6450334346504558
-375.28000000000003,0.7668267477203647
-374.8,0.6825075987841945
-374.32,0.5607173252279635
-373.84000000000003,0.5700851063829787
-373.35999999999996,0.4576626139817629
-372.88,0.5045045592705167
-372.4,0.579452887537994
-371.92,0.513872340425532
-371.44,0.3733434650455927
-370.96,0.579452887537994
-370.48,0.5326109422492402
-370.0,0.5607173252279635
-369.52000000000004,0.4576626139817629
-369.04,0.4108176291793313
-368.56,0.5607173252279635
-368.08,0.513872340425532
