Time/us,Current/uA
-558.0,-0.0950869300911854
-557.4,-0.1700358662613982
-556.9,0.02670519756838906
-556.3,0.04544255319148936
-555.7999999999998,0.007967963525835864
-555.2,0.03607386018237082
-554.6,-0.07634954407294833
-554.1,-0.16066717325227964
-553.5,-0.020137902735562308
-552.9999999999999,-0.07634954407294833
-552.4,0.03607386018237082
-551.8,-0.16066717325227964
-551.3,-0.029506504559270515
-550.7,-0.05761246200607902
-550.1999999999999,-0.21687872340425532
-549.5999999999999,0.007967963525835864
-549.0,-0.03887507598784194
-548.5,-0.22624741641337387
-547.9,-0.12319270516717325
-547.4,-0.12319270516717325
-546.8,-0.07634954407294833
-546.2,-0.10445531914893617
-545.7,-0.05761246200607902
-545.1,-0.10445531914893617
-544.6,-0.29182796352583584
-544.0,-0.6853100303951368
-543.4,-0.43235562310030395
-542.9,-0.3574072948328268
-542.3,-0.2637218844984803
-541.8,-0.1325613981762918
-541.2,-0.0669808510638298
-540.5999999999999,-0.16066717325227964
-540.1,-0.3667781155015198
-539.5,-0.31056534954407294
-539.0,-0.21687872340425532
-538.4,-0.19814164133738604
-537.8,-0.29182796352583584
-537.3,-0.19814164133738604
-536.7,0.11102279635258361
-536.2,-0.24498480243161092
-535.6,-0.3199331306990881
-535.0,-0.3855136778115501
-534.5,-0.376145896656535
-533.9,-0.39488145896656535
-533.4,-0.31056534954407294
-532.8,-0.19814164133738604
-532.2,-0.10445531914893617
-531.7,-0.45109422492401213
-531.1,-0.19814164133738604
-530.6,-0.14192978723404254
-530.0,-0.29182796352583584
-529.4,-0.22624741641337387
-528.9000000000001,-0.020137902735562308
-528.3000000000001,-0.010769270516717326
-527.7999999999998,-0.0669808510638298
-527.2,-0.12319270516717325
-526.6,-0.1325613981762918
-526.1000000000001,-0.07634954407294833
-525.5000000000001,-0.05761246200607902
-524.9999999999999,-0.07634954407294833
-524.3999999999999,0.10165410334346506
-523.7999999999998,0.08291702127659574
-523.3,0.3265015197568389
-522.7000000000002,0.3171337386018237
-522.2,0.24218328267477202
-521.6,0.18597173252279636
-521.0,0.2328148936170213
-520.5,-0.048243768996960486
-519.9,-0.05761246200607902
-519.4,-0.08571823708206687
-518.8,0.03607386018237082
-518.2,0.007967963525835864
-517.7,-0.21687872340425532
-517.1,-0.1138240121580547
-516.6,-0.1138240121580547
-516.0,0.007967963525835864
-515.4,-0.010769270516717326
-514.9,-0.19814164133738604
-514.3,-0.23561610942249242
-513.8,-0.24498480243161092
-513.2,-0.010769270516717326
-512.6,-0.2543534954407295
-512.1,-0.22624741641337387
-511.5,-0.24498480243161092
-511.0,-0.21687872340425532
-510.4,-0.12319270516717325
-509.80000000000007,-0.4698328267477204
-509.3,-0.3574072948328268
-508.7,-0.07634954407294833
-508.20000000000005,-0.1138240121580547
-507.6,-0.0014006534954407294
-507.0,-0.1138240121580547
-506.49999999999994,0.03607386018237082
-505.8999999999999,-0.12319270516717325
-505.4,-0.0950869300911854
-504.80000000000007,0.01733659574468085
-504.20000000000005,-0.31056534954407294
-503.7,-0.5541489361702128
-503.09999999999997,-0.4229878419452887
-502.6,-0.12319270516717325
-502.0,-0.07634954407294833
-501.4,-0.40425227963525834
-500.90000000000003,-0.19814164133738604
-500.3,-0.2824592705167173
-499.79999999999995,-0.0950869300911854
-499.19999999999993,0.12975987841945288
-498.6,0.03607386018237082
-498.1000000000001,0.08291702127659574
-497.50000000000006,-0.029506504559270515
-497.0,-0.048243768996960486
-496.4,-0.0014006534954407294
-495.79999999999995,-0.0950869300911854
-495.3,-0.0669808510638298
-494.7,0.07354832826747719
-494.20000000000005,0.07354832826747719
-493.6,-0.17940425531914891
-493.0,0.04544255319148936
-492.50000000000006,-0.07634954407294833
-491.90000000000003,0.01733659574468085
-491.4000000000001,-0.048243768996960486
-490.79999999999995,-0.10445531914893617
-490.19999999999993,0.06417963525835867
-489.7,0.12039148936170213
-489.1000000000001,0.04544255319148936
-488.6000000000001,0.09228541033434651
-488.0,-0.34803951367781155
-487.4,-0.19814164133738604
-486.8999999999999,0.04544255319148936
-486.3,-0.029506504559270515
-485.8,0.05481094224924013
-485.2,-0.010769270516717326
-484.6000000000001,0.10165410334346506
-484.1000000000001,0.12975987841945288
-483.50000000000006,-0.23561610942249242
-482.99999999999994,-0.029506504559270515
-482.4,0.09228541033434651
-481.8,-0.048243768996960486
-481.3,-0.17940425531914891
-480.7,0.4014498480243161
-480.2,0.12975987841945288
-479.6,0.05481094224924013
-479.0,-0.0014006534954407294
-478.49999999999994,0.08291702127659574
-477.9,-0.05761246200607902
-477.3999999999999,-0.1325613981762918
-476.8,0.007967963525835864
-476.20000000000005,0.04544255319148936
-475.7,-0.048243768996960486
-475.1,-0.0014006534954407294
-474.59999999999997,0.1672343465045593
-473.99999999999994,0.06417963525835867
-473.4,-0.1700358662613982
-472.8999999999999,0.02670519756838906
-472.3,0.09228541033434651
-471.8,0.20470881458966564
-471.2,0.20470881458966564
-470.6,-0.048243768996960486
-470.09999999999997,-0.029506504559270515
-469.49999999999994,0.007967963525835864
-469.0,-0.1512984802431611
-468.4,-0.010769270516717326
-467.8,0.2328148936170213
-467.30000000000007,0.19534042553191489
-466.7,0.34523708206686926
-466.19999999999993,0.2609206686930091
-465.6,0.24218328267477202
-464.99999999999994,0.05481094224924013
-464.5,0.2140775075987842
-463.9,0.2140775075987842
-463.4,0.07354832826747719
-462.79999999999995,0.12039148936170213
-462.19999999999993,0.007967963525835864
-461.69999999999993,0.14849726443768999
-461.1,0.02670519756838906
-460.6,-0.010769270516717326
