Time/us,Voltage/V
-902.9,-0.0100596
-902.0000000000001,-0.0101359
-901.1,-0.0101359
-900.2,-0.00996808
-899.2,-0.010120700000000002
-898.3,-0.0101359
-897.4,-0.0101054
-896.4999999999999,-0.0101054
-895.6,-0.0102427
-894.6000000000001,-0.010120700000000002
-893.7,-0.0101664
-892.8,-0.0102427
-891.9,-0.0101359
-890.9999999999999,-0.0101664
-890.0,-0.0101664
-889.0999999999999,-0.0101817
-888.2,-0.0101664
-887.3,-0.0102275
-886.4000000000001,-0.0101512
-885.4,-0.010212200000000001
-884.5,-0.0101817
-883.6,-0.010120700000000002
-882.7000000000002,-0.0101817
-881.8,-0.0101359
-880.8,-0.0100749
-879.9000000000001,-0.0100444
-879.0000000000001,-0.0102427
-878.1,-0.010273299999999999
-877.1999999999999,-0.010349500000000001
-876.2,-0.0103648
-875.3,-0.0103343
-874.3999999999999,-0.010273299999999999
-873.5000000000001,-0.0101359
-872.6,-0.0101054
-871.6,-0.0101054
-870.7,-0.0102427
-869.8,-0.010029099999999999
-868.8999999999999,-0.0101359
-868.0000000000001,-0.010258
-866.9999999999999,-0.0101512
-866.1,-0.0101512
-865.2,-0.0101359
-864.3,-0.0101817
-863.3999999999999,-0.0101664
-862.4,-0.0101054
-861.4999999999999,-0.00996808
-860.6,-0.0101359
-859.7,-0.010258
-858.8000000000001,-0.0099986
-857.7999999999998,-0.0100444
-856.9,-0.0101359
-856.0,-0.00998334
-855.1,-0.010120700000000002
-854.2000000000002,-0.0100444
-853.2000000000002,-0.0101664
-852.3,-0.0100596
-851.4000000000001,-0.0100139
-850.5,-0.00998334
-849.6,-0.0100749
-848.6,-0.010120700000000002
-847.6999999999999,-0.010090100000000001
-846.8,-0.010120700000000002
-845.8999999999999,-0.0102427
-845.0,-0.010120700000000002
-844.0000000000001,-0.0100596
-843.1,-0.0101359
-842.1999999999999,-0.00996808
-841.3,-0.0099223
-840.3999999999999,-0.010120700000000002
-839.4,-0.0100444
-838.4999999999999,-0.0101359
-837.6,-0.010090100000000001
-836.6999999999999,-0.010197
-835.8,-0.0101359
-834.8,-0.0101512
-833.9,-0.0102275
-832.9999999999999,-0.010319
-832.1,-0.0102427
-831.2,-0.010197
-830.2,-0.0101664
-829.3,-0.0101359
-828.4000000000001,-0.010120700000000002
-827.5,-0.010090100000000001
-826.5999999999999,-0.0100596
-825.6,-0.0100139
-824.7000000000002,-0.0102427
-823.8,-0.0102427
-822.9000000000001,-0.010319
-822.0,-0.010273299999999999
-821.0,-0.0103648
-820.1,-0.0102885
-819.2000000000002,-0.0102427
-818.3,-0.010319
-817.4000000000001,-0.010273299999999999
-816.3999999999999,-0.0102885
-815.5,-0.010319
-814.6,-0.0103038
-813.6999999999999,-0.010258
-812.8,-0.0102427
-811.8,-0.010197
-810.8999999999999,-0.010273299999999999
-810.0,-0.010120700000000002
-809.1,-0.010090100000000001
-808.1999999999999,-0.010273299999999999
-807.2,-0.0101512
-806.3,-0.010197
-805.3999999999999,-0.0101512
-804.5,-0.010212200000000001
-803.6000000000001,-0.0101359
-802.6,-0.0102885
-801.7,-0.0101817
-800.8000000000001,-0.0103343
-799.9,-0.010273299999999999
-799.0,-0.0101512
-798.0,-0.0101359
-797.1,-0.010090100000000001
-796.2000000000002,-0.0101664
-795.3,-0.010258
-794.4,-0.0102427
-793.4,-0.010258
-792.5,-0.010120700000000002
-791.6,-0.010029099999999999
-790.7,-0.0100749
-789.8,-0.00998334
-788.8,-0.00989178
-787.9,-0.0100444
-787.0,-0.0100596
-786.1,-0.010258
-785.2,-0.0101664
-784.2,-0.0101359
-783.3,-0.0100749
-782.4,-0.0101359
-781.4999999999999,-0.010258
-780.6,-0.0102427
-779.6,-0.0102885
-778.6999999999999,-0.010212200000000001
-777.8,-0.010090100000000001
-776.9,-0.0101664
-776.0,-0.010120700000000002
-775.0,-0.00993756
-774.1,-0.00989178
-773.2,-0.010090100000000001
-772.3,-0.0100749
-771.4,-0.010120700000000002
-770.4000000000001,-0.0100749
-769.5,-0.0099986
-768.6,-0.0100749
-767.7,-0.00995282
-766.8,-0.0102427
-765.8,-0.0101664
-764.9,-0.0101817
-764.0,-0.0101359
-763.1,-0.0101054
-762.2,-0.0101512
-761.2,-0.010120700000000002
-760.3,-0.0103038
-759.4,-0.0103343
-758.5,-0.0102427
-757.5999999999999,-0.0102427
-756.6,-0.010090100000000001
-755.7,-0.0102427
-754.8,-0.010197
-753.9,-0.0101359
-753.0,-0.010258
-752.0,-0.0102275
-751.1,-0.0102885
-750.1999999999999,-0.010120700000000002
-749.3000000000001,-0.0101512
-748.4,-0.010197
-747.3999999999999,-0.010212200000000001
-746.5000000000001,-0.0101359
-745.6000000000001,-0.010197
-744.7,-0.0102275
-743.8000000000001,-0.0101359
-742.8,-0.0102885
-741.9,-0.0103343
-741.0000000000001,-0.010120700000000002
-740.1,-0.010273299999999999
-739.2,-0.010273299999999999
-738.2000000000002,-0.010349500000000001
-737.3,-0.0102427
-736.4,-0.0103343
-735.5,-0.010258
-734.6,-0.010258
-733.6,-0.0102427
-732.7,-0.010258
-731.8,-0.0101817
-730.9,-0.0101054
-730.0,-0.010029099999999999
-729.0,-0.0101512
-728.1,-0.0102275
-727.2,-0.0101664
-726.2999999999998,-0.0101664
-725.4,-0.010090100000000001
-724.4,-0.0100749
-723.4999999999999,-0.010090100000000001
-722.6,-0.0101664
-721.7000000000002,-0.0101512
-720.8,-0.010197
-719.8,-0.010349500000000001
-718.9,-0.010319
