Time/us,Current/uA
-841.37,-1.3983343465045592
-840.6999999999999,-1.5374741641337388
-840.02,-1.4679057750759879
-839.3499999999999,-1.5838541033434652
-838.6800000000001,-1.5838541033434652
-838.01,-1.4679057750759879
-837.3399999999999,-1.5142826747720366
-836.66,-1.1896291793313072
-835.99,-1.3751458966565349
-835.32,-1.491094224924012
-834.65,-1.862127659574468
-833.98,-1.4215258358662612
-833.3,-1.4679057750759879
-832.63,-1.5606626139817632
-831.96,-1.004112462006079
-831.29,-1.5374741641337388
-830.62,-1.6766109422492401
-829.94,-2.256352583586626
-829.27,-1.6534224924012157
-828.6,-1.5142826747720366
-827.9300000000001,-1.5374741641337388
-827.26,-1.1432492401215806
-826.58,-1.5838541033434652
-825.91,-1.3287659574468087
-825.24,-1.6534224924012157
-824.57,-1.491094224924012
-823.9,-1.5838541033434652
-823.22,-1.2360091185410331
-822.55,-1.2591975683890577
-821.88,-1.7229908814589667
-821.21,-1.746179331306991
-820.54,-1.8853191489361703
-819.86,-1.7925592705167173
-819.1899999999999,-1.9316990881458966
-818.52,-1.5838541033434652
-817.85,-1.4215258358662612
-817.18,-1.491094224924012
-816.5,-1.7925592705167173
-815.83,-1.9780759878419454
-815.16,-1.491094224924012
-814.49,-1.4447142857142856
-813.82,-1.4679057750759879
-813.14,-1.305577507598784
-812.47,-1.7229908814589667
-811.8,-1.4215258358662612
-811.13,-1.9780759878419454
-810.46,-1.6070425531914894
-809.7800000000001,-1.6070425531914894
-809.11,-1.5838541033434652
-808.4399999999999,-1.4215258358662612
-807.7700000000001,-1.7229908814589667
-807.1,-1.5142826747720366
-806.4200000000001,-2.070835866261398
-805.75,-1.7229908814589667
-805.0799999999999,-1.6534224924012157
-804.4100000000001,-1.5838541033434652
-803.74,-1.491094224924012
-803.0600000000001,-1.9085075987841946
-802.39,-1.5838541033434652
-801.72,-1.5374741641337388
-801.05,-1.5374741641337388
-800.38,-1.305577507598784
-799.7,-1.2360091185410331
-799.03,-1.305577507598784
-798.36,-1.4679057750759879
-797.6899999999999,-1.3287659574468087
-797.02,-1.838939209726444
-796.3399999999999,-1.6070425531914894
-795.6700000000001,-1.3983343465045592
-795.0,-1.3287659574468087
-794.3299999999999,-1.5838541033434652
-793.6600000000001,-1.2591975683890577
-792.9799999999999,-1.3519574468085107
-792.3100000000001,-1.954887537993921
-791.64,-1.3751458966565349
-790.9699999999999,-1.1896291793313072
-790.3000000000001,-1.1432492401215806
-789.62,-1.1896291793313072
-788.95,-1.305577507598784
-788.28,-1.491094224924012
-787.61,-1.6998024316109424
-786.94,-1.2591975683890577
-786.26,-1.3287659574468087
-785.59,-1.1664407294832828
-784.92,-1.305577507598784
-784.25,-1.28238905775076
-783.58,-1.1664407294832828
-782.9,-1.4679057750759879
-782.23,-1.4679057750759879
-781.5600000000001,-1.305577507598784
-780.89,-0.8649726443768996
-780.22,-1.2360091185410331
-779.54,-1.3287659574468087
-778.87,-1.5374741641337388
-778.2,-1.5374741641337388
-777.53,-1.3983343465045592
-776.8599999999999,-1.1896291793313072
-776.18,-1.0504924012158054
-775.5100000000001,-1.0968693009118542
-774.84,-1.3287659574468087
-774.17,-1.2591975683890577
-773.5,-1.6534224924012157
-772.8199999999999,-1.305577507598784
-772.15,-1.305577507598784
