Time/us,Voltage/V
-842.37,-0.00363568
-841.6999999999999,-0.00372723
-841.02,-0.00357465
-840.3499999999999,-0.00369672
-839.6800000000001,-0.00372723
-839.01,-0.00360516
-838.3399999999999,-0.0035899
-837.66,-0.00362042
-836.99,-0.00368146
-836.32,-0.0036662
-835.65,-0.00368146
-834.98,-0.00346783
-834.3,-0.0035899
-833.63,-0.00362042
-832.96,-0.00378827
-832.29,-0.00368146
-831.62,-0.00374249
-830.94,-0.0038493
-830.27,-0.00404767
-829.6,-0.00387982
-828.9300000000001,-0.00394086
-828.26,-0.00383405
-827.58,-0.00383405
-826.91,-0.00401715
-826.24,-0.00381879
-825.57,-0.00391034
-824.9,-0.0038493
-824.22,-0.0039256
-823.55,-0.00381879
-822.88,-0.0039256
-822.21,-0.00395612
-821.54,-0.0036662
-820.86,-0.00374249
-820.1899999999999,-0.00374249
-819.52,-0.00378827
-818.85,-0.00377301
-818.18,-0.00389508
-817.5,-0.00378827
-816.83,-0.00378827
-816.16,-0.00391034
-815.49,-0.00368146
-814.82,-0.00368146
-814.14,-0.00377301
-813.47,-0.00378827
-812.8,-0.00374249
-812.13,-0.00372723
-811.46,-0.0038493
-810.7800000000001,-0.00380353
-810.11,-0.00380353
-809.4399999999999,-0.0036662
-808.7700000000001,-0.00378827
-808.1,-0.00369672
-807.4200000000001,-0.00381879
-806.75,-0.00381879
-806.0799999999999,-0.0039256
-805.4100000000001,-0.00391034
-804.74,-0.0038493
-804.0600000000001,-0.00378827
-803.39,-0.0039256
-802.72,-0.00371198
-802.05,-0.00387982
-801.38,-0.00371198
-800.7,-0.00378827
-800.03,-0.0036662
-799.36,-0.00389508
-798.6899999999999,-0.00372723
-798.02,-0.00371198
-797.3399999999999,-0.00378827
-796.6700000000001,-0.00380353
-796.0,-0.00387982
-795.3299999999999,-0.00378827
-794.6600000000001,-0.0039256
-793.9799999999999,-0.00407819
-793.3100000000001,-0.00375775
-792.64,-0.00372723
-791.9699999999999,-0.00386456
-791.3000000000001,-0.0038493
-790.62,-0.00389508
-789.95,-0.00381879
-789.28,-0.00368146
-788.61,-0.00389508
-787.94,-0.00368146
-787.26,-0.00380353
-786.59,-0.0038493
-785.92,-0.00375775
-785.25,-0.00380353
-784.58,-0.00369672
-783.9,-0.0038493
-783.23,-0.00387982
-782.5600000000001,-0.00371198
-781.89,-0.00362042
-781.22,-0.0038493
-780.54,-0.00387982
-779.87,-0.00375775
-779.2,-0.00374249
-778.53,-0.00389508
-777.8599999999999,-0.00378827
-777.18,-0.00375775
-776.5100000000001,-0.00386456
-775.84,-0.00381879
-775.17,-0.00387982
-774.5,-0.00383405
-773.8199999999999,-0.0039256
-773.15,-0.00394086
-772.48,-0.00383405
-771.81,-0.00378827
-771.14,-0.00381879
-770.46,-0.00391034
-769.79,-0.0038493
-769.12,-0.00380353
-768.45,-0.00380353
-767.78,-0.00386456
-767.1,-0.00381879
-766.43,-0.0039256
-765.76,-0.00371198
-765.09,-0.00360516
-764.42,-0.0038493
-763.74,-0.00377301
-763.0699999999999,-0.00368146
-762.4000000000001,-0.00368146
-761.73,-0.00375775
-761.06,-0.00372723
-760.38,-0.00378827
-759.7099999999999,-0.00365094
-759.0400000000001,-0.00375775
-758.37,-0.00377301
-757.6999999999999,-0.00368146
-757.02,-0.00362042
-756.35,-0.00375775
-755.6800000000001,-0.00374249
-755.01,-0.00368146
-754.34,-0.00381879
-753.66,-0.00374249
-752.99,-0.00383405
-752.3199999999999,-0.00397137
-751.65,-0.00371198
-750.98,-0.00349835
-750.3000000000001,-0.00372723
-749.63,-0.00380353
-748.9599999999999,-0.00368146
-748.2900000000001,-0.00368146
-747.62,-0.00357465
-746.94,-0.00360516
-746.27,-0.00391034
-745.5999999999999,-0.00374249
-744.9300000000001,-0.00378827
-744.26,-0.00380353
-743.58,-0.0035899
-742.91,-0.00363568
-742.24,-0.00375775
-741.57,-0.00368146
-740.9,-0.00378827
-740.22,-0.00375775
-739.55,-0.0036662
-738.88,-0.00369672
-738.21,-0.0035899
-737.54,-0.00360516
-736.86,-0.00372723
-736.19,-0.00372723
-735.52,-0.00365094
-734.85,-0.00375775
-734.1800000000001,-0.00371198
-733.5,-0.00372723
-732.83,-0.00360516
-732.16,-0.00374249
-731.49,-0.00371198
-730.82,-0.00365094
-730.1400000000001,-0.00378827
-729.47,-0.00371198
-728.8,-0.0038493
-728.13,-0.00378827
-727.46,-0.00387982
-726.7800000000001,-0.00363568
-726.11,-0.00368146
-725.4399999999999,-0.00360516
-724.77,-0.00363568
-724.1,-0.00357465
-723.42,-0.00368146
-722.75,-0.00371198
-722.08,-0.0038493
-721.41,-0.00386456
-720.74,-0.00365094
-720.06,-0.00377301
-719.39,-0.00357465
-718.72,-0.00354413
-718.05,-0.00357465
-717.38,-0.00363568
-716.6999999999999,-0.00371198
-716.0300000000001,-0.00375775
-715.36,-0.00352887
-714.6899999999999,-0.00372723
-714.0200000000001,-0.00371198
-713.3399999999999,-0.00378827
-712.6700000000001,-0.00371198
-712.0,-0.00368146
-711.3299999999999,-0.00375775
-710.6600000000001,-0.00365094
-709.98,-0.00374249
-709.3100000000001,-0.00363568
-708.64,-0.00375775
-707.97,-0.00371198
-707.3,-0.00381879
-706.62,-0.00381879
-705.95,-0.00378827
-705.28,-0.00377301
-704.61,-0.00369672
-703.9399999999999,-0.00372723
-703.26,-0.00365094
-702.5899999999999,-0.00391034
-701.9200000000001,-0.00354413
-701.25,-0.00371198
-700.5799999999999,-0.0035899
-699.9,-0.00368146
-699.2299999999999,-0.00374249
-698.5600000000001,-0.00365094
-697.89,-0.00371198
-697.2199999999999,-0.00362042
-696.54,-0.00363568
-695.87,-0.0035899
-695.2,-0.00375775
-694.53,-0.00380353
-693.86,-0.00375775
-693.18,-0.00377301
-692.51,-0.0036662
-691.84,-0.00377301
-691.17,-0.00378827
-690.5,-0.00374249
-689.82,-0.00378827
-689.15,-0.00386456
-688.48,-0.00363568
-687.8100000000001,-0.00372723
-687.14,-0.00389508
-686.46,-0.00386456
-685.79,-0.00389508
-685.12,-0.00381879
-684.45,-0.00349835
-683.78,-0.00377301
-683.1,-0.00368146
-682.43,-0.00362042
-681.7600000000001,-0.00375775
-681.09,-0.00374249
-680.42,-0.00369672
-679.74,-0.00378827
-679.0699999999999,-0.00374249
-678.4,-0.00365094
-677.73,-0.00374249
-677.06,-0.00374249
-676.38,-0.00375775
-675.71,-0.00365094
-675.04,-0.00369672
-674.37,-0.00381879
-673.7,-0.0039256
-673.02,-0.00374249
-672.35,-0.0038493
-671.68,-0.00383405
-671.01,-0.00371198
-670.34,-0.00375775
-669.6600000000001,-0.00357465
-668.99,-0.00369672
-668.3199999999999,-0.0036662
-667.6500000000001,-0.00363568
-666.98,-0.00372723
-666.3000000000001,-0.00372723
-665.63,-0.00355939
-664.9599999999999,-0.00372723
-664.2900000000001,-0.00383405
-663.62,-0.00375775
-662.94,-0.00371198
-662.27,-0.00375775
-661.6,-0.0036662
-660.9300000000001,-0.00371198
-660.26,-0.00365094
-659.58,-0.00380353
-658.91,-0.00362042
-658.24,-0.00365094
-657.5699999999999,-0.00368146
-656.9,-0.00374249
-656.22,-0.00395612
-655.5500000000001,-0.00368146
-654.88,-0.00380353
-654.2099999999999,-0.00357465
-653.5400000000001,-0.00368146
-652.8599999999999,-0.00386456
-652.19,-0.00387982
-651.52,-0.00380353
-650.8499999999999,-0.00368146
-650.1800000000001,-0.00369672
-649.5,-0.00378827
-648.83,-0.00362042
-648.16,-0.00357465
-647.49,-0.00378827
-646.82,-0.00354413
-646.14,-0.00375775
-645.47,-0.00360516
-644.8,-0.00371198
-644.13,-0.00380353
-643.46,-0.0038493
-642.78,-0.0035899
-642.11,-0.00369672
-641.44,-0.00362042
-640.77,-0.00375775
-640.1,-0.00363568
-639.42,-0.00363568
-638.75,-0.00389508
-638.08,-0.0036662
-637.41,-0.00365094
-636.7399999999999,-0.0036662
-636.06,-0.0035899
-635.3900000000001,-0.00375775
-634.72,-0.00362042
-634.05,-0.00357465
-633.38,-0.00374249
-632.6999999999999,-0.00352887
-632.0300000000001,-0.00362042
-631.36,-0.00360516
-630.6899999999999,-0.00377301
-630.02,-0.00374249
-629.34,-0.00374249
-628.67,-0.00362042
-628.0,-0.00362042
-627.33,-0.00377301
-626.66,-0.0036662
-625.98,-0.0038493
-625.31,-0.00375775
-624.64,-0.00380353
-623.97,-0.00381879
-623.3,-0.00383405
-622.62,-0.00380353
-621.9499999999999,-0.00377301
-621.2800000000001,-0.00387982
-620.61,-0.00387982
-619.9399999999999,-0.00362042
-619.26,-0.00375775
-618.5899999999999,-0.00389508
-617.9200000000001,-0.00380353
-617.25,-0.00378827
-616.5799999999999,-0.00372723
-615.9,-0.00381879
-615.23,-0.00375775
-614.5600000000001,-0.00387982
-613.89,-0.00391034
-613.22,-0.00386456
-612.54,-0.00375775
-611.87,-0.00378827
-611.2,-0.00391034
-610.53,-0.00389508
-609.86,-0.00394086
-609.1800000000001,-0.00381879
-608.51,-0.00389508
-607.8399999999999,-0.00387982
-607.1700000000001,-0.00374249
-606.5,-0.00372723
-605.82,-0.00372723
-605.15,-0.00381879
-604.4799999999999,-0.0038493
-603.8100000000001,-0.00378827
-603.14,-0.00362042
-602.46,-0.00371198
-601.79,-0.00371198
-601.12,-0.00377301
-600.45,-0.00387982
-599.78,-0.0038493
-599.1,-0.00380353
-598.43,-0.0038493
-597.76,-0.00378827
-597.09,-0.00383405
-596.42,-0.00389508
-595.74,-0.0039256
-595.07,-0.0039256
-594.4,-0.00372723
-593.73,-0.00381879
-593.0600000000001,-0.00380353
-592.38,-0.00380353
-591.71,-0.00407819
-591.04,-0.00398663
-590.37,-0.00400189
-589.7,-0.00386456
-589.0200000000001,-0.00372723
-588.35,-0.00368146
-587.68,-0.00378827
-587.01,-0.00378827
-586.34,-0.0039256
-585.6600000000001,-0.00391034
-584.99,-0.0039256
-584.3199999999999,-0.00381879
-583.65,-0.00389508
-582.98,-0.00391034
-582.3000000000001,-0.0039256
-581.63,-0.00372723
-580.96,-0.00383405
-580.29,-0.0038493
-579.62,-0.0039256
-578.9399999999999,-0.00375775
-578.27,-0.00401715
-577.6,-0.00383405
-576.93,-0.00387982
-576.26,-0.00386456
-575.5799999999999,-0.0038493
-574.9100000000001,-0.00386456
-574.24,-0.00380353
-573.5699999999999,-0.00377301
-572.9000000000001,-0.00372723
-572.2199999999999,-0.00371198
-571.5500000000001,-0.00381879
-570.88,-0.00372723
-570.2099999999999,-0.00387982
-569.5400000000001,-0.0038493
-568.86,-0.00383405
-568.19,-0.00378827
-567.52,-0.0038493
-566.85,-0.00377301
-566.1800000000001,-0.00375775
-565.5,-0.00372723
-564.83,-0.00375775
-564.16,-0.00377301
-563.49,-0.0038493
-562.8199999999999,-0.00377301
-562.14,-0.00372723
-561.47,-0.00380353
-560.8000000000001,-0.0038493
-560.13,-0.00387982
-559.4599999999999,-0.00400189
-558.78,-0.0039256
-558.1099999999999,-0.00381879
-557.44,-0.00391034
-556.77,-0.00378827
-556.0999999999999,-0.00377301
-555.42,-0.00380353
-554.75,-0.00360516
-554.08,-0.00363568
-553.41,-0.00378827
-552.74,-0.00397137
-552.06,-0.00398663
-551.39,-0.00394086
-550.72,-0.00369672
-550.05,-0.00378827
-549.38,-0.00383405
-548.7,-0.00381879
-548.03,-0.00369672
-547.36,-0.00377301
-546.69,-0.00377301
-546.02,-0.00391034
-545.34,-0.00362042
-544.67,-0.00371198
-544.0,-0.00368146
-543.33,-0.00378827
-542.66,-0.00386456
-541.98,-0.00394086
-541.31,-0.00381879
-540.6400000000001,-0.00372723
-539.97,-0.00375775
-539.3,-0.00391034
-538.62,-0.00387982
-537.9499999999999,-0.00383405
-537.28,-0.00397137
-536.61,-0.00389508
-535.9399999999999,-0.00386456
-535.26,-0.00378827
-534.59,-0.00375775
-533.92,-0.00389508
-533.25,-0.00394086
-532.58,-0.00368146
-531.9,-0.0038493
-531.23,-0.00375775
-530.56,-0.00377301
-529.89,-0.00372723
-529.22,-0.00371198
-528.5400000000001,-0.00395612
-527.87,-0.00389508
-527.1999999999999,-0.00387982
-526.5300000000001,-0.00383405
-525.86,-0.00387982
