Time/us,Current/uA
-3010.9,-2.0244559270516724
-3008.5,-2.3723009118541034
-3006.1,-2.6505775075987845
-3003.7,-2.2099726443769
-3001.3,-1.7925592705167173
-2998.9,-1.7925592705167173
-2996.5,-2.1172158054711243
-2994.1,-2.1404042553191487
-2991.6999999999994,-2.5810091185410333
-2989.3,-2.1404042553191487
-2986.9,-2.0012674772036476
-2984.5,-1.7229908814589667
-2982.1,-2.2099726443769
-2979.7,-2.0940243161094223
-2977.3,-2.4186808510638302
-2974.9,-2.256352583586626
-2972.5,-2.0244559270516724
-2970.1,-1.7229908814589667
-2967.7,-2.534629179331307
-2965.3,-2.1404042553191487
-2962.9,-2.441869300911854
-2960.5,-2.1867841945288755
-2958.1,-2.3723009118541034
-2955.7,-1.9085075987841946
-2953.3,-2.2331641337386023
-2950.9,-2.302732522796352
-2948.5,-2.766525835866261
-2946.1,-2.302732522796352
-2943.7,-2.1867841945288755
-2941.3,-1.838939209726444
-2938.9000000000005,-2.325920972644377
-2936.5,-2.325920972644377
-2934.1,-2.743334346504559
-2931.7,-2.1867841945288755
-2929.3,-2.2099726443769
-2926.9,-2.047647416413374
-2924.5,-2.441869300911854
-2922.1,-2.3723009118541034
-2919.7,-2.743334346504559
-2917.3,-2.465060790273556
-2914.8999999999996,-2.5578176291793313
-2912.4999999999995,-2.047647416413374
-2910.0999999999995,-2.3723009118541034
-2907.6999999999994,-2.441869300911854
-2905.3,-2.534629179331307
-2902.9000000000005,-2.302732522796352
-2900.5000000000005,-2.1404042553191487
-2898.1000000000004,-2.0012674772036476
-2895.7,-1.954887537993921
-2893.3,-2.4186808510638302
-2890.9,-2.6505775075987845
-2888.5,-2.256352583586626
-2886.1,-2.4186808510638302
-2883.7,-2.1867841945288755
-2881.3,-2.163595744680851
-2878.9,-2.256352583586626
-2876.5,-2.766525835866261
-2874.0999999999995,-2.1867841945288755
-2871.6999999999994,-2.2099726443769
-2869.3,-1.9780759878419454
-2866.9000000000005,-1.862127659574468
-2864.5000000000005,-2.0940243161094223
-2862.1000000000004,-2.812905775075988
-2859.7000000000003,-2.256352583586626
