Time/us,Current/uA
-962.3199999999999,-1.8157507598784193
-961.55,-2.1404042553191487
-960.78,-1.5606626139817632
-960.02,-1.6070425531914894
-959.25,-1.2128176291793313
-958.48,-1.746179331306991
-957.71,-1.7229908814589667
-956.94,-1.954887537993921
-956.18,-1.6302310030395133
-955.41,-1.6998024316109424
-954.64,-1.3751458966565349
-953.87,-1.746179331306991
-953.0999999999999,-1.7925592705167173
-952.34,-2.349112462006079
-951.57,-1.9780759878419454
-950.8,-1.8157507598784193
-950.03,-1.305577507598784
-949.26,-1.6534224924012157
-948.5,-1.8853191489361703
-947.73,-2.1172158054711243
-946.96,-2.0244559270516724
-946.19,-1.7229908814589667
-945.4200000000001,-1.2591975683890577
-944.66,-1.6534224924012157
-943.89,-1.7693708206686931
-943.12,-1.954887537993921
-942.35,-1.8853191489361703
-941.5799999999999,-1.7229908814589667
-940.82,-1.3983343465045592
-940.0500000000001,-1.6534224924012157
-939.28,-1.7229908814589667
-938.51,-1.954887537993921
-937.74,-2.163595744680851
-936.9799999999999,-1.2128176291793313
-936.2099999999999,-2.256352583586626
-935.4399999999999,-1.6534224924012157
-934.67,-1.7925592705167173
-933.9000000000001,-1.954887537993921
-933.14,-2.047647416413374
-932.37,-1.8157507598784193
-931.6,-1.6302310030395133
-930.83,-1.838939209726444
-930.06,-1.6302310030395133
-929.3000000000001,-1.9780759878419454
-928.5300000000001,-2.070835866261398
-927.76,-1.6766109422492401
-926.99,-2.0012674772036476
-926.22,-1.6766109422492401
-925.4599999999999,-1.6766109422492401
-924.6899999999999,-1.7925592705167173
-923.92,-2.1867841945288755
-923.15,-1.9780759878419454
-922.38,-1.6534224924012157
-921.62,-1.305577507598784
-920.85,-1.9316990881458966
-920.08,-1.8853191489361703
-919.31,-2.2331641337386023
-918.54,-1.6998024316109424
-917.7800000000001,-1.746179331306991
-917.0100000000001,-1.3519574468085107
-916.24,-1.8157507598784193
-915.47,-1.6302310030395133
-914.7,-2.047647416413374
-913.9399999999999,-1.838939209726444
-913.17,-1.3751458966565349
-912.4,-1.3983343465045592
-911.63,-1.6534224924012157
-910.86,-1.8853191489361703
-910.1,-2.302732522796352
-909.33,-1.5142826747720366
-908.5600000000001,-1.4447142857142856
-907.79,-1.0736808510638298
-907.02,-1.5142826747720366
