Time/us,Current/uA
-962.13,-1.305577507598784
-961.36,-0.9809209726443767
-960.59,-1.6070425531914894
-959.8199999999999,-1.4215258358662612
-959.0600000000001,-1.9780759878419454
-958.2900000000001,-1.3983343465045592
-957.52,-1.5142826747720366
-956.75,-1.0504924012158054
-955.98,-1.6302310030395133
-955.2199999999999,-1.5142826747720366
-954.4499999999999,-2.0244559270516724
-953.68,-1.7229908814589667
-952.91,-1.5838541033434652
-952.14,-1.004112462006079
-951.38,-1.5142826747720366
-950.61,-1.7925592705167173
-949.84,-1.9085075987841946
-949.07,-1.1896291793313072
-948.3,-1.2591975683890577
-947.54,-0.7490243161094225
-946.7700000000001,-1.305577507598784
-946.0,-1.1200607902735562
-945.23,-1.5374741641337388
-944.46,-1.2128176291793313
-943.6999999999999,-1.1432492401215806
-942.93,-0.9113525835866261
-942.16,-1.1664407294832828
-941.39,-1.1200607902735562
-940.62,-1.5838541033434652
-939.86,-1.3519574468085107
-939.09,-1.1896291793313072
-938.32,-0.7954042553191489
-937.5500000000001,-1.3983343465045592
-936.78,-1.3519574468085107
-936.02,-2.047647416413374
-935.25,-1.2591975683890577
-934.4799999999999,-1.3751458966565349
-933.7099999999999,-0.9809209726443767
-932.9399999999999,-1.4447142857142856
-932.18,-1.4215258358662612
-931.41,-1.7229908814589667
-930.64,-1.4215258358662612
-929.87,-1.2360091185410331
-929.1,-0.6794559270516717
-928.34,-1.5374741641337388
-927.57,-1.4215258358662612
-926.8000000000001,-1.6534224924012157
-926.0300000000001,-1.491094224924012
-925.26,-1.3287659574468087
-924.5,-0.9577325227963528
-923.73,-1.3519574468085107
-922.9599999999999,-1.5374741641337388
-922.1899999999999,-1.6070425531914894
-921.42,-1.6534224924012157
-920.66,-1.7693708206686931
-919.89,-1.0968693009118542
-919.12,-1.28238905775076
-918.35,-1.5374741641337388
-917.58,-1.838939209726444
-916.8199999999999,-1.6302310030395133
-916.05,-1.6302310030395133
-915.28,-1.0273009118541032
-914.51,-1.3983343465045592
-913.74,-1.3519574468085107
-912.98,-1.491094224924012
-912.21,-1.746179331306991
-911.4399999999999,-1.1432492401215806
-910.67,-1.305577507598784
-909.9,-1.2128176291793313
-909.14,-1.3751458966565349
