Time/us,Voltage/V
-361.0,-0.00226971
-360.76000000000005,-0.00236127
-360.52,-0.0022392
-360.28,-0.00226971
-360.04,-0.00231549
-359.79999999999995,-0.00231549
-359.56,-0.00236127
-359.32,-0.00252911
-359.08000000000004,-0.00222394
-358.84,-0.00214764
-358.6,-0.00225446
-358.36,-0.00225446
-358.12,-0.00231549
-357.88,-0.00234601
-357.64,-0.00222394
-357.40000000000003,-0.00236127
-357.15999999999997,-0.00240704
-356.92,-0.00230023
-356.68,-0.00248334
-356.44,-0.00222394
-356.2,-0.00231549
-355.96000000000004,-0.00201031
-355.71999999999997,-0.0024986
-355.48,-0.00233075
-355.24,-0.00236127
-355.0,-0.0021629
-354.76,-0.00222394
-354.52,-0.00225446
-354.28000000000003,-0.0022392
-354.03999999999996,-0.00243756
-353.8,-0.00228497
-353.56,-0.0024986
-353.32000000000005,-0.00231549
-353.08,-0.00248334
-352.84,-0.00231549
-352.6,-0.00214764
-352.35999999999996,-0.00234601
-352.12,-0.00233075
-351.88,-0.00228497
-351.64,-0.00243756
-351.4,-0.00263593
-351.16,-0.00243756
-350.92,-0.00226971
-350.68,-0.00226971
-350.44,-0.00237653
-350.2,-0.00230023
-349.96,-0.0022392
-349.71999999999997,-0.00246808
-349.48,-0.00240704
-349.24,-0.0022392
-349.0,-0.00222394
-348.76,-0.0021629
-348.52000000000004,-0.0021629
-348.28,-0.00226971
-348.04,-0.00217816
-347.8,-0.00214764
-347.56,-0.00217816
-347.32,-0.00211713
-347.08,-0.00226971
-346.84000000000003,-0.00236127
-346.59999999999997,-0.00208661
-346.36,-0.00225446
-346.12,-0.00239178
-345.88,-0.00259015
-345.64,-0.00231549
-345.40000000000003,-0.0022392
-345.16,-0.00228497
-344.91999999999996,-0.00228497
-344.68,-0.0022392
-344.44,-0.00226971
-344.2,-0.00199506
-343.96,-0.00207135
-343.72,-0.00211713
-343.48,-0.00246808
-343.24,-0.00204083
-343.0,-0.00210187
-342.76,-0.00220868
-342.52,-0.00230023
-342.28,-0.00226971
-342.04,-0.00236127
-341.8,-0.00217816
-341.56,-0.00226971
-341.32,-0.00234601
-341.08000000000004,-0.00222394
-340.84,-0.00226971
-340.6,-0.00205609
-340.36,-0.0019798
-340.11999999999995,-0.00226971
-339.88,-0.00210187
-339.64,-0.00202557
-339.40000000000003,-0.00185773
-339.15999999999997,-0.00194928
-338.92,-0.00208661
-338.68,-0.0019798
-338.44,-0.00204083
-338.2,-0.00202557
-337.96000000000004,-0.00208661
-337.72,-0.00213239
-337.47999999999996,-0.00210187
-337.24,-0.00222394
-337.0,-0.00222394
-336.76,-0.00199506
-336.52,-0.00217816
-336.28000000000003,-0.00214764
-336.03999999999996,-0.00222394
-335.8,-0.00219342
-335.56,-0.00226971
-335.32,-0.0022392
-335.08,-0.00233075
-334.84,-0.00222394
-334.6,-0.00219342
-334.35999999999996,-0.00245282
-334.12,-0.00248334
-333.88,-0.00231549
-333.64000000000004,-0.00239178
-333.4,-0.00230023
-333.16,-0.00228497
-332.92,-0.00225446
-332.68,-0.0021629
-332.44,-0.0022392
-332.2,-0.00234601
-331.96000000000004,-0.00226971
-331.71999999999997,-0.00225446
-331.48,-0.0021629
-331.24,-0.00231549
-331.0,-0.00228497
-330.76,-0.00217816
-330.52000000000004,-0.00222394
-330.28,-0.00213239
-330.03999999999996,-0.00201031
-329.8,-0.00248334
-329.56,-0.00245282
-329.32,-0.0022392
-329.08,-0.00225446
-328.84000000000003,-0.00214764
-328.59999999999997,-0.0022392
-328.36,-0.00219342
-328.12,-0.0019798
-327.88000000000005,-0.00219342
-327.64,-0.00220868
-327.4,-0.00201031
-327.16,-0.00243756
-326.91999999999996,-0.00225446
-326.68,-0.00228497
-326.44,-0.0024986
-326.2,-0.0021629
-325.96,-0.00208661
-325.72,-0.00240704
-325.48,-0.00228497
-325.24,-0.00245282
-325.0,-0.00226971
-324.76,-0.00219342
-324.52,-0.00234601
-324.28,-0.00255963
-324.04,-0.00202557
-323.8,-0.00234601
-323.56,-0.00239178
-323.32,-0.00231549
-323.08000000000004,-0.00231549
-322.84,-0.00228497
-322.59999999999997,-0.00231549
-322.36,-0.00240704
-322.12,-0.00196454
-321.88,-0.00210187
-321.64,-0.00208661
-321.40000000000003,-0.00219342
-321.15999999999997,-0.00208661
-320.92,-0.00205609
-320.68,-0.00207135
-320.44,-0.00196454
-320.2,-0.00207135
-319.96,-0.00219342
-319.72,-0.00201031
-319.47999999999996,-0.00222394
-319.24,-0.00231549
-319.0,-0.0021629
-318.76,-0.00220868
-318.52,-0.00236127
-318.28000000000003,-0.00210187
-318.04,-0.00231549
-317.8,-0.00228497
-317.56,-0.00226971
-317.32,-0.00237653
-317.08,-0.00228497
-316.84,-0.00211713
-316.6,-0.00222394
-316.36,-0.00220868
-316.12,-0.00231549
-315.88,-0.00225446
-315.64000000000004,-0.00236127
-315.4,-0.00246808
-315.16,-0.00217816
-314.92,-0.0021629
-314.67999999999995,-0.00196454
-314.44,-0.00228497
-314.2,-0.00254437
-313.96000000000004,-0.00234601
-313.71999999999997,-0.00266644
-313.48,-0.00248334
-313.24,-0.00252911
-313.0,-0.00234601
-312.76,-0.00237653
-312.52,-0.00243756
-312.28000000000003,-0.00219342
-312.03999999999996,-0.00226971
-311.8,-0.00225446
-311.56,-0.00234601
-311.32,-0.00214764
-311.08,-0.00236127
-310.84000000000003,-0.00234601
-310.59999999999997,-0.00274274
-310.36,-0.0022392
-310.12,-0.00205609
-309.88,-0.00217816
-309.64,-0.00233075
-309.4,-0.00214764
-309.16,-0.00217816
-308.91999999999996,-0.00243756
-308.68,-0.00222394
-308.44,-0.00222394
-308.20000000000005,-0.0021629
-307.96,-0.00231549
-307.72,-0.00263593
-307.48,-0.00210187
-307.23999999999995,-0.00239178
-307.0,-0.0019798
-306.76,-0.00214764
-306.52000000000004,-0.00210187
-306.28,-0.00245282
-306.04,-0.00217816
-305.8,-0.00239178
-305.56,-0.00208661
-305.32,-0.00225446
-305.08000000000004,-0.00226971
-304.84,-0.00226971
-304.59999999999997,-0.0021629
-304.36,-0.00213239
-304.12,-0.00237653
-303.88,-0.00237653
-303.64,-0.00219342
-303.40000000000003,-0.00211713
-303.15999999999997,-0.00237653
-302.92,-0.00237653
-302.68,-0.00248334
-302.44,-0.00230023
-302.2,-0.0021629
-301.96,-0.00233075
-301.72,-0.00217816
-301.47999999999996,-0.00237653
-301.24,-0.00246808
-301.0,-0.00233075
-300.76000000000005,-0.00226971
-300.52,-0.00237653
-300.28000000000003,-0.00230023
-300.04,-0.00255963
-299.79999999999995,-0.00219342
-299.56,-0.00230023
-299.32,-0.00225446
-299.08,-0.00214764
-298.84,-0.00240704
-298.6,-0.00231549
-298.36,-0.00233075
-298.12,-0.00226971
-297.88,-0.00217816
-297.64000000000004,-0.00213239
-297.4,-0.00226971
-297.15999999999997,-0.00226971
-296.92,-0.00240704
-296.68,-0.0021629
-296.44,-0.00237653
-296.2,-0.00207135
-295.96000000000004,-0.00254437
-295.71999999999997,-0.00234601
-295.48,-0.00245282
-295.24,-0.0021629
-295.0,-0.00239178
-294.76,-0.00226971
-294.52,-0.00236127
-294.28000000000003,-0.00240704
-294.03999999999996,-0.00243756
-293.8,-0.00210187
-293.56,-0.00222394
-293.32,-0.00237653
-293.08,-0.0021629
-292.84000000000003,-0.00205609
-292.6,-0.00202557
-292.36,-0.00207135
-292.12,-0.00217816
-291.88,-0.00239178
-291.64,-0.00257489
-291.4,-0.00231549
-291.16,-0.00222394
-290.92,-0.00236127
-290.68,-0.00243756
-290.44,-0.00248334
-290.20000000000005,-0.00252911
-289.96,-0.00226971
-289.71999999999997,-0.00213239
-289.48,-0.00202557
-289.23999999999995,-0.0024223
-289.0,-0.0022392
-288.76,-0.00231549
-288.52000000000004,-0.00234601
-288.28,-0.0022392
-288.04,-0.00228497
-287.8,-0.00228497
-287.56,-0.00239178
-287.32,-0.00237653
-287.08,-0.00252911
-286.84000000000003,-0.00222394
-286.59999999999997,-0.00208661
-286.36,-0.00233075
-286.12,-0.00226971
-285.88,-0.0022392
-285.64,-0.00219342
-285.40000000000003,-0.00228497
-285.15999999999997,-0.00226971
-284.92,-0.00240704
-284.68,-0.00207135
-284.44,-0.00236127
-284.2,-0.00248334
-283.96,-0.0022392
-283.72,-0.00231549
-283.47999999999996,-0.00234601
-283.24,-0.00257489
-283.0,-0.00214764
-282.76000000000005,-0.00231549
-282.52,-0.00225446
-282.28,-0.00222394
-282.04,-0.00248334
-281.79999999999995,-0.00236127
-281.56,-0.00226971
-281.32,-0.00194928
-281.08000000000004,-0.00222394
-280.84,-0.00231549
-280.6,-0.0021629
-280.36,-0.00236127
-280.12,-0.00219342
-279.88,-0.00239178
-279.64,-0.00231549
-279.4,-0.00251385
-279.15999999999997,-0.0026817
-278.92,-0.0024986
-278.68,-0.00228497
-278.44,-0.00263593
-278.2,-0.00252911
-277.96000000000004,-0.00231549
-277.71999999999997,-0.00237653
-277.48,-0.00225446
-277.24,-0.00234601
-277.0,-0.00243756
-276.76,-0.00239178
-276.52,-0.00251385
-276.28000000000003,-0.00233075
-276.03999999999996,-0.00236127
-275.8,-0.00248334
-275.56,-0.00239178
-275.32000000000005,-0.00260541
-275.08,-0.00225446
-274.84000000000003,-0.00226971
-274.6,-0.00240704
-274.35999999999996,-0.00243756
-274.12,-0.00220868
-273.88,-0.00222394
-273.64,-0.00202557
-273.4,-0.00271222
-273.16,-0.00230023
-272.92,-0.00234601
-272.68,-0.00222394
-272.44,-0.00230023
-272.2,-0.0022392
-271.96,-0.00231549
-271.71999999999997,-0.00237653
-271.48,-0.00234601
-271.24,-0.00230023
-271.0,-0.00243756
-270.76,-0.00243756
-270.52000000000004,-0.00246808
-270.28,-0.00239178
-270.04,-0.00245282
-269.8,-0.00243756
-269.55999999999995,-0.00248334
-269.32,-0.00248334
-269.08,-0.00236127
-268.84000000000003,-0.00239178
-268.59999999999997,-0.00228497
-268.36,-0.00226971
-268.12,-0.0022392
-267.88,-0.0021629
-267.64,-0.00222394
-267.40000000000003,-0.00240704
-267.16,-0.00219342
-266.91999999999996,-0.00239178
-266.68,-0.00237653
-266.44,-0.00254437
-266.2,-0.00239178
-265.96,-0.00269696
-265.72,-0.00246808
-265.48,-0.00222394
-265.24,-0.00207135
-265.0,-0.00231549
-264.76,-0.0024986
-264.52,-0.00252911
-264.28,-0.00254437
-264.04,-0.00252911
-263.79999999999995,-0.00237653
-263.56,-0.00254437
-263.32,-0.00239178
-263.08000000000004,-0.00266644
-262.84,-0.00269696
-262.6,-0.00248334
-262.36,-0.00240704
-262.12,-0.00265118
-261.88,-0.00245282
