Time/us,Voltage/V
-562.0,-0.00758514
-561.52,-0.00771332
-561.04,-0.00762787
-560.5600000000001,-0.00739288
-560.0799999999999,-0.00745697
-559.6,-0.00771332
-559.12,-0.00792694
-558.6400000000001,-0.00754242
-558.16,-0.00775604
-557.6800000000001,-0.0073288
-557.2,-0.00737152
-556.7199999999999,-0.0073288
-556.24,-0.00758514
-555.76,-0.00747833
-555.28,-0.00769196
-554.8,-0.00728607
-554.32,-0.0073288
-553.84,-0.00764923
-553.36,-0.00739288
-552.88,-0.00760651
-552.4,-0.00758514
-551.92,-0.0077774
-551.4399999999999,-0.00767059
-550.96,-0.00801239
-550.48,-0.00754242
-550.0,-0.0071579
-549.52,-0.00735016
-549.0400000000001,-0.00756378
-548.56,-0.00767059
-548.08,-0.00739288
-547.6,-0.00758514
-547.1199999999999,-0.00771332
-546.64,-0.00769196
-546.16,-0.00822601
-545.6800000000001,-0.00792694
-545.1999999999999,-0.00758514
-544.72,-0.00771332
-544.24,-0.00792694
-543.76,-0.00826874
-543.28,-0.00786285
-542.8000000000001,-0.00758514
-542.32,-0.00852509
-541.8399999999999,-0.00807648
-541.36,-0.00767059
-540.88,-0.00799103
-540.4,-0.0082901
-539.92,-0.00820465
-539.44,-0.00782013
-538.96,-0.00790558
-538.48,-0.00790558
-538.0,-0.00805511
-537.52,-0.00822601
-537.04,-0.00784149
-536.56,-0.00771332
-536.08,-0.00769196
-535.5999999999999,-0.00769196
-535.12,-0.00779877
-534.64,-0.00762787
-534.1600000000001,-0.00818329
-533.68,-0.0081192
-533.2,-0.00739288
-532.72,-0.00799103
-532.24,-0.0077774
-531.76,-0.00816193
-531.28,-0.00747833
-530.8000000000001,-0.00711517
-530.3199999999999,-0.00790558
-529.84,-0.00790558
-529.36,-0.00762787
-528.88,-0.00722198
-528.4,-0.00784149
-527.9200000000001,-0.0077774
-527.44,-0.00796967
-526.9599999999999,-0.00769196
-526.48,-0.00790558
-526.0,-0.00782013
-525.52,-0.00752106
-525.04,-0.00741425
-524.5600000000001,-0.00782013
-524.0799999999999,-0.00796967
-523.6,-0.00790558
-523.12,-0.00790558
-522.6400000000001,-0.00779877
