Time/us,Current/uA
-562.6,-1.3287659574468087
-562.12,-1.1200607902735562
-561.64,-1.1432492401215806
-561.1600000000001,-1.3751458966565349
-560.68,-1.0968693009118542
-560.2,-0.9113525835866261
-559.72,-1.0273009118541032
-559.2400000000001,-1.2128176291793313
-558.76,-1.3519574468085107
-558.2800000000001,-1.491094224924012
-557.8000000000001,-1.3751458966565349
-557.3199999999999,-1.5838541033434652
-556.84,-1.3287659574468087
-556.36,-1.3751458966565349
-555.88,-1.3983343465045592
-555.4,-1.6534224924012157
-554.9200000000001,-1.6070425531914894
-554.44,-1.5142826747720366
-553.96,-1.5142826747720366
-553.48,-1.5838541033434652
-553.0,-1.5374741641337388
-552.52,-1.4679057750759879
-552.04,-1.3751458966565349
-551.5600000000001,-1.5606626139817632
-551.08,-1.6302310030395133
-550.6,-1.6070425531914894
-550.12,-1.5374741641337388
-549.6400000000001,-1.6534224924012157
-549.16,-1.5606626139817632
-548.6800000000001,-1.3519574468085107
-548.2,-1.7229908814589667
-547.7199999999999,-1.5838541033434652
-547.24,-1.491094224924012
-546.76,-1.4215258358662612
-546.2800000000001,-1.3751458966565349
-545.8,-1.1896291793313072
-545.32,-1.0504924012158054
-544.84,-1.305577507598784
-544.36,-1.2591975683890577
-543.88,-1.3287659574468087
-543.4000000000001,-1.4679057750759879
-542.9200000000001,-1.3751458966565349
-542.4399999999999,-1.2360091185410331
-541.96,-1.2360091185410331
-541.48,-1.1664407294832828
-541.0,-1.305577507598784
-540.52,-1.0736808510638298
-540.0400000000001,-1.3519574468085107
-539.5600000000001,-1.1664407294832828
-539.08,-1.1200607902735562
-538.6,-1.1200607902735562
-538.12,-1.2360091185410331
-537.64,-1.2360091185410331
-537.16,-1.3751458966565349
-536.6800000000001,-1.2360091185410331
-536.1999999999999,-1.2128176291793313
-535.72,-1.4447142857142856
-535.24,-1.0736808510638298
-534.7600000000001,-1.0736808510638298
-534.28,-1.0273009118541032
-533.8000000000001,-1.1896291793313072
-533.32,-0.9577325227963528
-532.84,-1.2591975683890577
-532.36,-1.2128176291793313
-531.88,-1.2128176291793313
-531.4000000000001,-1.4215258358662612
-530.92,-1.1896291793313072
-530.44,-1.28238905775076
-529.96,-1.1664407294832828
-529.48,-1.1200607902735562
-529.0,-1.4215258358662612
-528.5200000000001,-1.2128176291793313
-528.0400000000001,-1.3519574468085107
-527.56,-1.305577507598784
-527.08,-1.2360091185410331
-526.6,-1.1664407294832828
-526.12,-1.1432492401215806
-525.64,-1.2360091185410331
-525.1600000000001,-1.0273009118541032
-524.68,-1.2128176291793313
-524.2,-1.0968693009118542
-523.72,-1.1200607902735562
-523.2400000000001,-1.3983343465045592
-522.76,-1.28238905775076
-522.28,-1.0736808510638298
-521.8000000000001,-1.0504924012158054
-521.3199999999999,-1.1200607902735562
-520.84,-1.1664407294832828
-520.36,-1.0968693009118542
-519.8800000000001,-1.305577507598784
-519.4,-0.8649726443768996
-518.9200000000001,-0.9113525835866261
-518.44,-1.3519574468085107
-517.96,-0.9809209726443767
-517.48,-1.305577507598784
-517.0,-1.2591975683890577
-516.52,-1.1664407294832828
-516.04,-1.28238905775076
-515.5600000000001,-1.1896291793313072
-515.08,-1.2360091185410331
-514.6,-0.9345440729483282
-514.12,-1.1664407294832828
-513.6400000000001,-1.1200607902735562
-513.16,-0.9345440729483282
-512.68,-1.004112462006079
-512.2,-1.1664407294832828
-511.72,-1.0968693009118542
-511.24,-1.305577507598784
-510.76,-1.5142826747720366
-510.28000000000003,-1.1664407294832828
-509.79999999999995,-1.4447142857142856
-509.32,-1.5374741641337388
-508.84000000000003,-1.3983343465045592
-508.36000000000007,-1.3751458966565349
-507.88,-1.28238905775076
-507.40000000000003,-1.3983343465045592
-506.9200000000001,-1.491094224924012
-506.44,-1.5374741641337388
-505.96000000000004,-1.4447142857142856
-505.4800000000001,-1.5606626139817632
-505.0,-1.4447142857142856
-504.52,-1.3983343465045592
-504.04,-1.305577507598784
-503.56000000000006,-1.4447142857142856
-503.08,-1.3751458966565349
-502.6,-1.5142826747720366
-502.12000000000006,-1.3751458966565349
-501.64,-1.6534224924012157
-501.16,-1.305577507598784
-500.68000000000006,-1.2128176291793313
-500.20000000000005,-1.3751458966565349
-499.71999999999997,-1.4679057750759879
-499.24,-1.3751458966565349
-498.76000000000005,-1.0968693009118542
-498.28,-1.2591975683890577
-497.8,-1.1896291793313072
-497.32000000000005,-1.4679057750759879
-496.84,-1.3519574468085107
-496.36,-1.3751458966565349
-495.88000000000005,-1.4447142857142856
-495.4000000000001,-1.305577507598784
-494.91999999999996,-1.3519574468085107
-494.44,-1.2360091185410331
-493.96000000000004,-1.2591975683890577
-493.47999999999996,-1.1432492401215806
-493.0,-1.2360091185410331
-492.52000000000004,-0.8649726443768996
-492.0400000000001,-1.0968693009118542
-491.56,-1.1664407294832828
-491.08000000000004,-1.3983343465045592
-490.6000000000001,-1.4215258358662612
-490.12,-1.1896291793313072
-489.64,-1.2360091185410331
-489.16,-1.4215258358662612
-488.68000000000006,-1.5142826747720366
-488.2,-1.3751458966565349
-487.72,-1.4215258358662612
-487.24000000000007,-1.5606626139817632
-486.76000000000005,-1.4679057750759879
-486.28000000000003,-1.4447142857142856
-485.80000000000007,-1.6534224924012157
-485.32000000000005,-1.6766109422492401
-484.84,-1.5142826747720366
-484.36,-1.6534224924012157
-483.88,-1.6534224924012157
-483.40000000000003,-1.5142826747720366
-482.92,-1.7229908814589667
-482.44,-1.6766109422492401
-481.96000000000004,-1.6766109422492401
-481.48,-1.6534224924012157
