Time/us,Voltage/V
-563.0,-0.00667441
-562.52,-0.00699911
-562.04,-0.00801382
-561.5600000000001,-0.00748618
-561.0799999999999,-0.00781088
-560.6,-0.00691794
-560.12,-0.00687735
-559.6400000000001,-0.00663382
-559.16,-0.00708029
-558.6800000000001,-0.00643088
-558.2,-0.00626852
-557.7199999999999,-0.00630911
-557.24,-0.00626852
-556.76,-0.00606558
-556.28,-0.00630911
-555.8,-0.00675558
-555.32,-0.00720206
-554.84,-0.00643088
-554.36,-0.00720206
-553.88,-0.00691794
-553.4,-0.00736441
-552.92,-0.00594382
-552.4399999999999,-0.00537558
-551.96,-0.00618735
-551.48,-0.00606558
-551.0,-0.00659323
-550.52,-0.00626852
-550.0400000000001,-0.00630911
-549.56,-0.00622794
-549.08,-0.00683676
-548.6,-0.0063497
-548.1199999999999,-0.00639029
-547.64,-0.0063497
-547.16,-0.00691794
-546.6800000000001,-0.00582205
-546.1999999999999,-0.00586264
-545.72,-0.00663382
-545.24,-0.00675558
-544.76,-0.00687735
-544.28,-0.00598441
-543.8000000000001,-0.006715
-543.32,-0.00764853
-542.8399999999999,-0.00626852
-542.36,-0.00639029
-541.88,-0.00679617
-541.4,-0.00639029
-540.92,-0.00699911
-540.44,-0.0070397
-539.96,-0.00667441
-539.48,-0.00724265
-539.0,-0.00712088
-538.52,-0.00639029
-538.04,-0.00651205
-537.56,-0.00630911
-537.08,-0.00748618
-536.5999999999999,-0.006715
-536.12,-0.00594382
-535.64,-0.00752676
-535.1600000000001,-0.00768912
-534.68,-0.00639029
-534.2,-0.00764853
-533.72,-0.00699911
-533.24,-0.00744559
-532.76,-0.00724265
-532.28,-0.00683676
-531.8000000000001,-0.00756735
-531.3199999999999,-0.00708029
-530.84,-0.00724265
-530.36,-0.00720206
-529.88,-0.00752676
-529.4,-0.00724265
-528.9200000000001,-0.00667441
-528.44,-0.00712088
-527.9599999999999,-0.00691794
-527.48,-0.00813559
-527.0,-0.00772971
-526.52,-0.00732382
-526.04,-0.00748618
-525.5600000000001,-0.00789206
-525.0799999999999,-0.00870383
-524.6,-0.00712088
-524.12,-0.00712088
-523.6400000000001,-0.00789206
-523.16,-0.00736441
-522.68,-0.00736441
-522.2,-0.00687735
-521.7199999999999,-0.00667441
-521.24,-0.00785147
-520.76,-0.00716147
-520.2800000000001,-0.00699911
-519.8,-0.00748618
-519.32,-0.00805441
-518.84,-0.00768912
-518.36,-0.00748618
-517.88,-0.00817618
-517.4,-0.00841971
-516.92,-0.00797324
-516.4399999999999,-0.00732382
-515.96,-0.00720206
-515.48,-0.00744559
-515.0,-0.00772971
-514.52,-0.00687735
-514.0400000000001,-0.00695853
-513.56,-0.00683676
-513.0799999999999,-0.00630911
-512.6,-0.00748618
-512.12,-0.00699911
-511.64,-0.00772971
-511.15999999999997,-0.00736441
-510.68,-0.00699911
-510.19999999999993,-0.00675558
-509.71999999999997,-0.00744559
-509.24,-0.00744559
-508.76000000000005,-0.00777029
-508.28,-0.00724265
-507.8,-0.00777029
-507.32000000000005,-0.00764853
-506.84,-0.00772971
-506.36,-0.00695853
-505.88000000000005,-0.00708029
-505.4,-0.00683676
-504.91999999999996,-0.00764853
-504.44,-0.00639029
-503.96000000000004,-0.00610617
-503.47999999999996,-0.00639029
-503.0,-0.00716147
-502.52000000000004,-0.00651205
-502.03999999999996,-0.00578146
-501.56,-0.00643088
-501.08000000000004,-0.00618735
-500.6,-0.00655264
-500.11999999999995,-0.0052944
-499.64,-0.0052944
-499.16,-0.00622794
-498.67999999999995,-0.00622794
-498.2,-0.00521323
-497.72,-0.00480734
-497.23999999999995,-0.00663382
-496.76,-0.00614676
-496.28000000000003,-0.00472617
-495.80000000000007,-0.00541617
-495.31999999999994,-0.00553793
-494.84,-0.00586264
-494.36,-0.0063497
-493.87999999999994,-0.00492911
-493.4,-0.0049697
-492.92,-0.00549734
-492.44000000000005,-0.0049697
-491.96,-0.00448264
-491.48,-0.00464499
-491.00000000000006,-0.00484793
-490.52,-0.00525381
-490.03999999999996,-0.00509146
-489.56,-0.00549734
-489.08000000000004,-0.00667441
-488.59999999999997,-0.00614676
-488.12,-0.00570029
-487.64000000000004,-0.0049697
-487.16,-0.00537558
-486.68,-0.00594382
-486.20000000000005,-0.00574088
-485.72,-0.00602499
-485.23999999999995,-0.00574088
-484.76,-0.0052944
-484.28,-0.00509146
-483.8,-0.00403616
-483.32,-0.00505087
-482.84,-0.00594382
-482.36,-0.00639029
-481.88,-0.00513205
-481.40000000000003,-0.00586264
-480.92,-0.00630911
-480.44,-0.0063497
-479.96,-0.00570029
-479.47999999999996,-0.00630911
-479.0,-0.00643088
-478.52,-0.00716147
-478.04,-0.00630911
-477.56,-0.00513205
-477.08,-0.00610617
-476.6,-0.00716147
-476.12,-0.00618735
-475.64000000000004,-0.00537558
-475.15999999999997,-0.00618735
-474.68,-0.00651205
-474.2,-0.006715
-473.71999999999997,-0.0056597
-473.24,-0.00561911
-472.76,-0.00517264
-472.28000000000003,-0.00598441
-471.8,-0.00549734
-471.32,-0.00622794
-470.84000000000003,-0.00606558
-470.36,-0.00610617
-469.88,-0.00492911
-469.4,-0.00553793
-468.91999999999996,-0.00655264
-468.44,-0.00598441
-467.96,-0.0056597
-467.48,-0.00545676
-467.0,-0.00594382
-466.52000000000004,-0.00630911
-466.04,-0.00618735
-465.56,-0.00606558
-465.08,-0.00663382
-464.59999999999997,-0.00679617
-464.12,-0.00501028
-463.64,-0.00492911
-463.15999999999997,-0.00582205
-462.68,-0.00582205
-462.2,-0.006715
-461.72,-0.00553793
-461.24,-0.006715
-460.76000000000005,-0.00663382
-460.28000000000003,-0.00586264
-459.79999999999995,-0.00541617
-459.32,-0.00574088
-458.84,-0.00570029
-458.36,-0.006715
-457.88,-0.00618735
-457.4,-0.00574088
-456.92,-0.00675558
-456.44,-0.00712088
-455.96000000000004,-0.006715
-455.48,-0.00659323
-455.0,-0.00687735
-454.52,-0.00720206
-454.03999999999996,-0.00724265
-453.56,-0.00699911
-453.08,-0.00695853
-452.6,-0.00675558
-452.12,-0.00724265
-451.64,-0.00651205
