Time/us,Voltage/V
-562.0,-0.032772699999999995
-561.52,-0.0325292
-561.04,-0.0336251
-560.5600000000001,-0.0335439
-560.0799999999999,-0.0333004
-559.6,-0.0332192
-559.12,-0.032772699999999995
-558.6400000000001,-0.032813300000000004
-558.16,-0.0332192
-557.6800000000001,-0.0320827
-557.2,-0.033138
-556.7199999999999,-0.0328945
-556.24,-0.032569799999999996
-555.76,-0.0329757
-555.28,-0.0329351
-554.8,-0.0328945
-554.32,-0.0328945
-553.84,-0.0320016
-553.36,-0.0320016
-552.88,-0.0315957
-552.4,-0.0326916
-551.92,-0.0325292
-551.4399999999999,-0.0329351
-550.96,-0.0331786
-550.48,-0.0330163
-550.0,-0.033746899999999996
-549.52,-0.033828
-549.0400000000001,-0.0324074
-548.56,-0.0328539
-548.08,-0.0334221
-547.6,-0.032772699999999995
-547.1199999999999,-0.033341
-546.64,-0.0333816
-546.16,-0.0335033
-545.6800000000001,-0.0334221
-545.1999999999999,-0.034112199999999995
-544.72,-0.0342339
-544.24,-0.0351674
-543.76,-0.0350051
-543.28,-0.0349239
-542.8000000000001,-0.0343151
-542.32,-0.0352892
-541.8399999999999,-0.0334627
-541.36,-0.034112199999999995
-540.88,-0.034720999999999995
-540.4,-0.0346804
-539.92,-0.0342339
-539.44,-0.0342339
-538.96,-0.034518
-538.48,-0.0346804
-538.0,-0.034720999999999995
-537.52,-0.0341933
-537.04,-0.0342339
-536.56,-0.034112199999999995
-536.08,-0.0344774
-535.5999999999999,-0.0339092
-535.12,-0.0344369
-534.64,-0.0352486
-534.1600000000001,-0.035207999999999996
-533.68,-0.03508630000000001
-533.2,-0.0351269
-532.72,-0.03508630000000001
-532.24,-0.0352892
-531.76,-0.0347616
-531.28,-0.0349239
-530.8000000000001,-0.0348022
-530.3199999999999,-0.0348022
-529.84,-0.0336251
-529.36,-0.035207999999999996
-528.88,-0.034639800000000005
-528.4,-0.0348022
-527.9200000000001,-0.0345586
-527.44,-0.0342745
-526.9599999999999,-0.0338686
-526.48,-0.0332192
-526.0,-0.0333816
-525.52,-0.0335439
-525.04,-0.0336657
-524.5600000000001,-0.0338686
-524.0799999999999,-0.0342339
-523.6,-0.0348022
-523.12,-0.0343151
-522.6400000000001,-0.034355699999999996
-522.16,-0.033828
-521.68,-0.0342745
-521.2,-0.0343151
-520.7199999999999,-0.0334627
-520.24,-0.0336251
-519.76,-0.033828
-519.2800000000001,-0.0339092
-518.8,-0.034639800000000005
-518.32,-0.0337874
-517.84,-0.0344369
-517.36,-0.0342339
-516.88,-0.034031
-516.4,-0.0344369
-515.92,-0.0338686
-515.4399999999999,-0.0335439
-514.96,-0.0339498
-514.48,-0.0337874
-514.0,-0.034112199999999995
-513.52,-0.033746899999999996
-513.0400000000001,-0.0335439
-512.56,-0.0337063
-512.0799999999999,-0.0338686
-511.6,-0.0339092
-511.12,-0.0331786
-510.64,-0.032366900000000004
-510.15999999999997,-0.033138
-509.68,-0.033341
-509.19999999999993,-0.034112199999999995
-508.71999999999997,-0.034518
-508.24,-0.033138
-507.76000000000005,-0.034396300000000005
-507.28,-0.0336251
-506.8,-0.0334627
-506.32000000000005,-0.0333004
-505.84,-0.0335439
-505.36,-0.0336251
-504.88000000000005,-0.0341527
-504.4,-0.0336251
-503.91999999999996,-0.0333004
-503.44,-0.0330974
-502.96000000000004,-0.033341
-502.47999999999996,-0.0334627
-502.0,-0.0334627
-501.52000000000004,-0.0333816
-501.03999999999996,-0.0339904
-500.56,-0.0330569
-500.08000000000004,-0.0332598
-499.6,-0.0329351
-499.11999999999995,-0.0339904
-498.64,-0.0333816
-498.16,-0.0334221
-497.67999999999995,-0.033138
-497.2,-0.033341
-496.72,-0.0334627
-496.23999999999995,-0.0334627
-495.76,-0.0334627
-495.28000000000003,-0.0337063
-494.80000000000007,-0.033138
-494.31999999999994,-0.0330974
-493.84,-0.033341
-493.36,-0.0338686
-492.87999999999994,-0.0335845
-492.4,-0.033828
-491.92,-0.0334627
-491.44000000000005,-0.0342339
-490.96,-0.0334221
-490.48,-0.033746899999999996
-490.00000000000006,-0.0331786
-489.52,-0.0333004
-489.03999999999996,-0.0332598
-488.56,-0.0334221
-488.08000000000004,-0.0342339
-487.59999999999997,-0.0343151
-487.12,-0.0339904
-486.64000000000004,-0.0334221
-486.16,-0.0334221
-485.68,-0.0328945
-485.20000000000005,-0.032448000000000005
-484.72,-0.0330974
-484.23999999999995,-0.0333004
-483.76,-0.0336251
-483.28,-0.0335845
-482.8,-0.033828
-482.32,-0.0331786
-481.84,-0.0331786
-481.36,-0.0334221
-480.88,-0.0329757
-480.40000000000003,-0.0322857
-479.92,-0.0340716
-479.44,-0.0335033
-478.96,-0.0332192
-478.47999999999996,-0.0332598
-478.0,-0.0335845
-477.52,-0.0331786
-477.04,-0.0334221
-476.56,-0.0330974
-476.08,-0.0328539
-475.6,-0.0337063
-475.12,-0.0335033
-474.64000000000004,-0.0341933
-474.15999999999997,-0.033828
-473.68,-0.033138
-473.2,-0.0337063
-472.71999999999997,-0.034112199999999995
-472.24,-0.0331786
-471.76,-0.0328945
-471.28000000000003,-0.0328539
-470.8,-0.0328945
-470.32,-0.0336251
-469.84000000000003,-0.0338686
-469.36,-0.0334627
-468.88,-0.0337063
-468.4,-0.034112199999999995
-467.91999999999996,-0.034031
-467.44,-0.0339498
-466.96,-0.0328945
-466.48,-0.0333004
-466.0,-0.0326916
-465.52000000000004,-0.0330569
-465.04,-0.0328539
-464.56,-0.0330163
-464.08,-0.034031
-463.59999999999997,-0.0340716
-463.12,-0.034396300000000005
-462.64,-0.0338686
-462.15999999999997,-0.0341933
-461.68,-0.0341933
-461.2,-0.0339498
-460.72,-0.0341527
-460.24,-0.0339498
-459.76000000000005,-0.0345992
-459.28000000000003,-0.0339092
-458.79999999999995,-0.0344369
-458.32,-0.0351269
-457.84,-0.034720999999999995
-457.36,-0.0341933
-456.88,-0.0337063
-456.4,-0.0341933
-455.92,-0.0339498
-455.44,-0.0336657
-454.96000000000004,-0.034112199999999995
-454.48,-0.034639800000000005
-454.0,-0.0344369
-453.52,-0.0342339
-453.03999999999996,-0.034031
-452.56,-0.0353298
-452.08,-0.034396300000000005
-451.6,-0.0351674
-451.12,-0.034639800000000005
-450.64,-0.0339904
-450.16,-0.0332192
-449.68,-0.033746899999999996
-449.2,-0.0339904
-448.71999999999997,-0.033341
-448.24,-0.0341933
-447.76,-0.0342339
-447.28,-0.033828
-446.8,-0.0341933
-446.32,-0.0338686
-445.84000000000003,-0.034031
-445.36,-0.0345586
-444.88,-0.0335845
-444.40000000000003,-0.0335033
-443.91999999999996,-0.0342339
-443.44,-0.0341527
-442.96,-0.0341933
-442.48,-0.0338686
-442.0,-0.0330974
-441.52,-0.034639800000000005
-441.04,-0.034031
-440.56,-0.0339498
-440.08000000000004,-0.0343151
-439.6,-0.0337063
-439.12,-0.0333816
-438.64,-0.034031
-438.15999999999997,-0.034031
-437.68,-0.0338686
-437.2,-0.0341933
-436.71999999999997,-0.0345992
-436.24,-0.034720999999999995
-435.76,-0.0346804
-435.28000000000003,-0.0353298
-434.8,-0.034396300000000005
-434.32000000000005,-0.034720999999999995
-433.84,-0.0345586
-433.35999999999996,-0.0350457
-432.88,-0.0344774
-432.4,-0.034396300000000005
-431.92,-0.0348022
-431.44,-0.035207999999999996
-430.96,-0.0342339
-430.48,-0.0342745
-430.0,-0.035411
-429.52000000000004,-0.035816900000000006
-429.04,-0.0355327
